Track,Album Name,Artist,All Time Rank,Track Score,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,Genres
stellar,stellar,.diedlonely,"3,742",22.1,6022.0,1268699.0,66.0,Unknown
En Tu Perra Vida,En Tu Perra Vida,Grupo Firme,"3,740",22.1,24857.0,13763202.0,53.0,Unknown
Malibu,Malibu,Miley Cyrus,"3,763",22.1,87422.0,33951824.0,68.0,Unknown
Skin and Bones,Skin and Bones,David Kushner,"3,744",22.1,9185.0,8922438.0,,Unknown
Shut up My Moms Calling - (Sped Up),Shut up My Moms Calling (Sped up),Hotel Ugly,"3,746",22.1,54042.0,7715768.0,75.0,Unknown
Spinnin,Spinnin,Connor Price,"3,741",22.1,49659.0,12999272.0,63.0,Unknown
Baby Shark,Baby Shark & More Kids Songs,Super Simple Songs,"3,749",22.1,4005.0,631145.0,55.0,Unknown
BARBIEZ,Pa las Baby's Y Belikeada,Fuerza Regida,"3,759",22.1,6289.0,7279462.0,,Unknown
Coladin,Indï¿½ï¿½,Zï¿½ï¿½ Vaqu,"3,760",22.1,5563.0,9739787.0,62.0,Unknown
"Coca Cola (From ""Luka Chuppi"")","Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,"3,757",22.1,8746.0,5016334.0,59.0,Unknown
Los Botones Azules,Mi Vida En Un Cigarro 2,Junior H,"3,758",22.1,35760.0,13777862.0,70.0,Unknown
All By Myself,All By Myself,Alok,"3,764",22.1,23576.0,35626223.0,68.0,Unknown
Dj Balada Boa X Pika Pika Kawenimeri,Dj Balada Boa X Pika Pika Kawenimeri,DJ USUP,"3,762",22.1,285.0,25137.0,7.0,Unknown
Joli bï¿½ï¿,Joli bï¿½ï¿,Naza,"3,755",22.1,35653.0,2205297.0,57.0,Unknown
Time of Our Lives,Time of Our Lives,Pitbull,"3,739",22.1,203125.0,103528914.0,79.0,Unknown
Blood // Water,Blood / / Water,grandson,"3,745",22.1,132079.0,18302636.0,68.0,Unknown
Famous Hoes,Famous Hoes,NLE Choppa,"3,753",22.1,37176.0,2555897.0,54.0,Unknown
AMOR PROPIO,AMOR PROPIO,Grupo Frontera,"3,756",22.1,3988.0,5490306.0,,Unknown
Wreckage,Wreckage,Pearl Jam,"3,750",22.1,887.0,15777506.0,,Unknown
This Town,This Town,Niall Horan,"3,743",22.1,107486.0,73687531.0,74.0,Unknown
Maybe Youï¿½ï¿½ï¿½re The P,Maybe Youï¿½ï¿½ï¿½re The P,Ava Max,"3,761",22.1,24137.0,10925511.0,62.0,Unknown
Lil Bit,Lil Bit,Nelly,"3,792",22.0,40989.0,10401884.0,61.0,Unknown
Nenas,Nenas,Anni K,"3,790",22.0,5.0,22387.0,10.0,Unknown
Rainy Days,Layover,V,"3,776",22.0,10383.0,13943814.0,70.0,Unknown
Disaster,Disaster - Single,KSLV Noh,"3,784",22.0,72424.0,23939335.0,65.0,Unknown
Feelings,Feelings,Sumit Goswami,"3,773",22.0,4380.0,426039.0,54.0,Unknown
Trouble With A Heartbreak,Trouble With A Heartbreak,Jason Aldean,"3,770",22.0,10962.0,1379201.0,4.0,Unknown
Los Collares,Los Collares,Oscar Maydon,"3,769",22.0,23892.0,9122511.0,72.0,Unknown
BLAQ ON BLAQ (feat. Luciano),BLAQ ON BLAQ (feat. Luciano),HoodBlaq,"3,772",22.0,1347.0,7618938.0,70.0,Unknown
Memories (feat. Kid Cudi),VIVA Club Rotation (Vol. 46),Kid Cudi,"3,778",22.0,261469.0,53941189.0,63.0,Unknown
It's That Time,It's That Time,Marlon Hoffstadt,"3,789",22.0,28087.0,18522511.0,62.0,Unknown
Do Not Climb,Do Not Climb,Claps,"3,780",22.0,11.0,237.0,,Unknown
Mï¿½ï¿½lanine (feat. Were,Mï¿½ï¿½la,Heuss L'enfoirï¿,"3,786",22.0,1528.0,6768397.0,71.0,Unknown
Bakkal Amca,Bakkal Amca,Kukuli,"3,775",22.0,850.0,54262.0,36.0,Unknown
Martes 13,Martes 13 - Single,Luis R Conriquez,"3,768",22.0,967.0,11244203.0,,Unknown
Jom ka du me tï¿½ï¿,Jom ka du me tï¿½ï¿,Dafina Zeqiri,"3,791",22.0,208.0,567656.0,57.0,Unknown
BellaBella,Bella Bella (feat. Scelo),Vanco,"3,783",22.0,12.0,142.0,1.0,Unknown
Long Journey,Nostalgia,Rod Wave,"3,765",22.0,6248.0,524752.0,,Unknown
Die A Happy Man,Die a Happy Man - Single,Thomas Rhett,"3,782",22.0,53548.0,22066757.0,66.0,Unknown
Dah Dah DahDah,Who is Nardo Wick?? (Deluxe),Nardo Wick,"3,766",22.0,53038.0,20272136.0,63.0,Unknown
Cab In A Solo,Cab In A Solo - Single,Scotty McCreery,"3,787",22.0,2375.0,2311705.0,55.0,Unknown
Sï¿½ï¿½,Sï¿½ï¿½,Anuel AA,"3,771",22.0,45002.0,9737159.0,57.0,Unknown
Bachke Bachke (feat. Yarah),Making Memories,Karan Aujla,"3,779",22.0,6899.0,2394704.0,61.0,Unknown
Fed Up,ANTI-ICON,Ghostemane,"3,785",22.0,71843.0,10101641.0,64.0,Unknown
Slide,Slide,H.E.R.,"3,781",22.0,50674.0,7520303.0,53.0,Unknown
"Udd Jaa Kaale Kaava (From ""Gadar 2"")","Udd Jaa Kaale Kaava (From ""Gadar 2"") - Single",Udit Narayan,"3,774",22.0,392.0,329325.0,,Unknown
Be The One,Be The One,Eli Brown,"3,777",22.0,34283.0,39325226.0,67.0,Unknown
Top 10 staTues tHat CriEd bloOd,POST HUMAN: NeX GEn,Bring Me The Horizon,"3,788",22.0,1675.0,21053939.0,73.0,Unknown
This City,Not a Hobby,Sam Fischer,"3,767",22.0,74321.0,32015799.0,63.0,Unknown
Os Bico Tï¿½ï¿½o Se Perguntando (Letï¿½ï¿½,Os Bico Tï¿½ï¿½o Se Perguntando (Letï¿½ï¿½,MC PH,"3,801",21.9,15020.0,12049822.0,65.0,Unknown
Last Time I Saw You,Last Time I Saw You,Nicki Minaj,"3,818",21.9,12490.0,4973699.0,,Unknown
Precision,Precision,Big Sean,"3,795",21.9,2152.0,10280933.0,,Unknown
Did Me Wrong,B4 BOA - Single,A Boogie Wit da Hoodie,"3,820",21.9,13096.0,12843743.0,,Unknown
Cry No More (feat. Tay Keith),Cry No More (feat. Tay Keith),Headie One,"3,804",21.9,3148.0,14042635.0,,Unknown
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý (Fade),ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý (Fade) - Single,Jeff Satur,"3,811",21.9,6516.0,1169599.0,52.0,Unknown
Get Back,Meet The Woo 2,Pop Smoke,"3,800",21.9,123588.0,10315713.0,64.0,Unknown
Panic Room,Panic Room,Au/Ra,"3,821",21.9,54160.0,11403808.0,63.0,Unknown
DJ BIWIR BEUREUM-BEUREUM JAWER HAYAM PANO COKLAT KOPI SUSU - RUNTAH,DJ BIWIR BEUREUM-BEUREUM JAWER HAYAM PANO COKLAT KOPI SUSU - RUNTAH,DJ MANIKCI REMIX,"3,810",21.9,1599.0,427725.0,,Unknown
2002,NOW That's What I Call Music! 100,Anne-Marie,"3,807",21.9,116.0,163402.0,,Unknown
Baila Conmigo (feat. Kelly Ruiz),Baila Conmigo (feat. Kelly Ruï¿½ï,Dayvi,"3,797",21.9,76682.0,17689258.0,62.0,Unknown
Problemas de um Milionï¿½ï¿,Problemas de um Milionï¿½ï¿,WIU,"3,806",21.9,3323.0,20484664.0,74.0,Unknown
Noticed,Noticed,Lil Mosey,"3,819",21.9,114135.0,13562882.0,65.0,Unknown
Shoota (feat. Lil Uzi Vert),Die Lit,Playboi Carti,"3,809",21.9,165691.0,25912755.0,70.0,Unknown
Happy Birthday,Happy Birthday,Jovanie,"3,793",21.9,449.0,53427.0,3.0,Unknown
The Greatest,The Greatest,Sia,"3,812",21.9,66668.0,19682111.0,62.0,Unknown
Ignite,Ignite,Alan Walker,"3,815",21.9,61901.0,8272313.0,64.0,Unknown
Sharing Locations (feat. Lil Baby & Lil Durk),Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,"3,805",21.9,71478.0,11466134.0,53.0,Unknown
Gï¿½ï¿½ï¿½p ï¿½ï¿½ï¿½ï¿½i,Gï¿½ï¿½ï¿½p ï¿½ï¿½ï¿½ï¿½i,Tuï¿½ï¿½ï¿½n,"3,794",21.9,408.0,22223.0,,Unknown
Vette Motors,Vette Motors - Single,YoungBoy Never Broke Again,"3,814",21.9,16202.0,12738423.0,19.0,Unknown
Only Fine Girl,Only Fine Girl - Single,Spyro,"3,816",21.9,513.0,66602.0,,Unknown
EVIL EMPIRE,YOUNG GENIUS,Lil Mabu,"3,803",21.9,765.0,183087.0,,Unknown
Overwhelmed,Overwhelmed,Royal & the Serpent,"3,813",21.9,49325.0,8000164.0,62.0,Unknown
Good as Hell,Good As Hell,Lizzo,"3,799",21.9,76581.0,23235611.0,66.0,Unknown
Caroline,Caroline,Aminï¿,"3,802",21.9,121158.0,21027698.0,64.0,Unknown
Mon ami,Mon ami,Tiesco le sultan,"3,808",21.9,3.0,37.0,,Unknown
Zombie Dance with New DB Heroes,Mummy Dance with Family,D Billions,"3,796",21.9,4.0,3608.0,,Unknown
Adictiva,Adictiva,Daddy Yankee,"3,817",21.9,50261.0,14055347.0,62.0,Unknown
Kitsch,Kitsch,IVE,"3,798",21.9,12540.0,4019167.0,64.0,Unknown
Rewrite The Stars,Rewrite The Stars,Zac Efron,"3,823",21.8,89520.0,20163755.0,67.0,Unknown
Hype Boy,NewJeans 1st EP 'New Jeans',NewJeans,"3,836",21.8,37204.0,14531541.0,74.0,Unknown
Enchanted (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,"3,842",21.8,23393.0,21692426.0,75.0,Unknown
GUCCI LOS PAï¿½ï,MAï¿½ï¿½ANA SERï¿½ï¿,KAROL G,"3,826",21.8,8049.0,3681766.0,67.0,Unknown
Legends Never Die,Legends Never Die (feat. Against The Current),League of Legends,"3,841",21.8,93643.0,10186393.0,70.0,Unknown
BLEED,BLEED - Single,The Kid LAROI,"3,824",21.8,16789.0,14682417.0,,Unknown
IDGAF,IDGAF,Lucixn,"3,950",21.8,1.0,23.0,,Unknown
Michi Teyu Ku (Overflowing),ýýýýýýýýýýýýýýý,Fujii Kaze,"3,825",21.8,1766.0,5537845.0,69.0,Unknown
Desde Esa Noche,Desde Esa Noche,Thalia,"3,845",21.8,25025.0,10799784.0,59.0,Unknown
SOS (feat. Aloe Blacc),SOS (feat. Aloe Blacc),Avicii,"3,839",21.8,99429.0,20117915.0,66.0,Unknown
Pulsar Bike,Dhamaka (Original Motion Picture Soundtrack) - EP,Bheems Ceciroleo,"3,844",21.8,1308.0,893063.0,27.0,Unknown
FRANCHISE (feat. Young Thug & M.I.A.),FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,"3,830",21.8,79755.0,13755423.0,63.0,Unknown
Kya Baat Ay,Kya Baat Ay,Harrdy Sandhu,"3,831",21.8,10885.0,2902589.0,60.0,Unknown
Do not touch,Do not touch,MISAMO,"3,828",21.8,8260.0,3310476.0,57.0,Unknown
PERSIAN RUGS,PARTYPACK,PARTYNEXTDOOR,"3,840",21.8,35421.0,6478459.0,65.0,Unknown
Romeo Juliet - Title Song,Romeo Vs Juliet (Original Motion Picture Soundtrack) - EP,Akassh,"3,833",21.8,13.0,168.0,,Unknown
Ambition For Cash,Ambition For Cash,Key Glock,"3,835",21.8,79303.0,26443727.0,70.0,Unknown
En Peligro de Extinciï¿½,En Peligro De Extinciï¿½,La Adictiva,"3,832",21.8,20307.0,11542516.0,65.0,Unknown
Besito,Besito,Soy Pau,"3,838",21.8,458.0,44624.0,50.0,Unknown
ýýýýýý,ýýýýýý,ýýýýýýýýýýýý,"3,834",21.8,4120.0,5907064.0,70.0,Unknown
Be Kind (with Halsey),Manic,Marshmello,"3,829",21.8,67417.0,29811087.0,67.0,Unknown
I GOT YOU,I GOT YOU,TWICE,"3,843",21.8,3500.0,6710198.0,13.0,Unknown
Zukunft Pink (feat. Inï¿½ï,Zukunft Pink (feat. Inï¿½ï¿½z) - Si,Peter Fox,"3,822",21.8,43947.0,6669237.0,58.0,Unknown
CCC,CCC,Michelle Maciel,"3,837",21.8,15475.0,4201646.0,67.0,Unknown
Dime,Dime,El Malilla,"3,827",21.8,1248.0,57818152.0,75.0,Unknown
Do you like yogurt,Do you like yogurt - Single,Pierce,"3,861",21.7,3.0,433.0,1.0,Unknown
Electric Love,Candy,Bï¿½ï¿,"3,874",21.7,190953.0,46698179.0,75.0,Unknown
MR. OCTOBER,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,"3,854",21.7,16712.0,10256270.0,,Unknown
I Can Fix Him (No Really I Can),THE TORTURED POETS DEPARTMENT,Taylor Swift,"3,853",21.7,2336.0,7788313.0,,Unknown
Kï¿½ï¿½,Kï¿½ï¿½,Mabel Matiz,"3,865",21.7,648.0,5441452.0,70.0,Unknown
Jee Ni Lagda,Making Memories,Karan Aujla,"3,871",21.7,7404.0,1780691.0,62.0,Unknown
Sudden Shower,"Lovely Runner, Pt. 1 (Original Soundtrack)",Eclipse,"3,862",21.7,1093.0,11421810.0,75.0,Unknown
Nira Ishq,Nira Ishq,Guri,"3,873",21.7,5921.0,739326.0,61.0,Unknown
lo que hay x aquï¿,lo que hay x aquï¿,Rels B,"3,868",21.7,28508.0,7355147.0,73.0,Unknown
Los Cachos,Los Cachos - Single,Piso 21,"3,858",21.7,27199.0,9782411.0,63.0,Unknown
Jugnu,Jugnu,Badshah,"3,847",21.7,11105.0,3811972.0,61.0,Unknown
NADIE SABE,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,"3,880",21.7,16215.0,2220706.0,,Unknown
nE !?,#1 - EP,Lvbel C5,"3,859",21.7,1698.0,3907201.0,71.0,Unknown
Graduation (with Juice WRLD),Graduation (with Juice WRLD),benny blanco,"3,869",21.7,63452.0,9753180.0,58.0,Unknown
Fim de Semana no Rio,Fim de Semana no Rio,Teto,"3,856",21.7,32542.0,6206794.0,61.0,Unknown
Best Time,Larger Than Life,Brent Faiyaz,"3,883",21.7,17828.0,12635199.0,,Unknown
Hot N*gga,Hot N*gga,Bobby Shmurda,"3,851",21.7,122568.0,20199078.0,64.0,Unknown
No Sufrirï¿½ï¿½ por Nadie - R,No Sufrirï¿½ï¿½ por Nadie (Re,Joaquin Guiller,"3,872",21.7,2537.0,558526.0,50.0,Unknown
For Tonight,For Tonight,Giveon,"3,848",21.7,46330.0,19899069.0,59.0,Unknown
Barely Holdin' On,Barely Holdin' On,Polo G,"3,846",21.7,22225.0,4792493.0,59.0,Unknown
Lihim,Lihim,Arthur Miguel,"3,849",21.7,4215.0,13721864.0,65.0,Unknown
Shake It Off (Taylor's Version),1989 (Taylor's Version),Taylor Swift,"3,882",21.7,10228.0,19750632.0,,Unknown
DICE AND ROLL,DICE AND ROLL,Odetari,"3,850",21.7,2998.0,8168809.0,,Unknown
Clara Bow,THE TORTURED POETS DEPARTMENT,Taylor Swift,"3,863",21.7,2267.0,5904252.0,,Unknown
Witchy (feat. Childish Gambino),TIMELESS,KAYTRANADA,"3,852",21.7,683.0,29671686.0,,Unknown
Quiï¿½ï¿½reme Mientras Se P,Quiï¿½ï¿½reme Mientras Se P,Manuel Turizo,"3,857",21.7,38826.0,10338131.0,66.0,Unknown
About Damn Time,Special,Lizzo,"3,881",21.7,22663.0,8235045.0,64.0,"funk, r&b, pop"
0800 HEAVEN,0800 HEAVEN - Single,Nathan Dawe,"3,878",21.7,14429.0,12456842.0,61.0,Unknown
Elegï¿½ï¿½ (feat. Dï¿½ï¿½me,Elegï¿½ï¿½ (feat. Dï¿½ï¿½me,Rauw Alejandro,"3,860",21.7,57496.0,13084955.0,63.0,Unknown
Hallelujah,A Pentatonix Christmas,Pentatonix,"3,885",21.7,47499.0,20527523.0,55.0,Unknown
You can't control my heart,Missing,Kurochuu,"3,870",21.7,2.0,2190.0,1.0,Unknown
March Madness,56 Nights,Future,"3,886",21.7,46212.0,10914718.0,61.0,Unknown
Never Gonna Not Dance Again,Never Gonna Not Dance Again - Single,P!nk,"3,884",21.7,1991.0,492746.0,40.0,Unknown
Que Calor (with J Balvin & El Alfa),Major Lazer Essentials,Major Lazer,"3,875",21.7,78546.0,20739392.0,59.0,Unknown
Make No Sense,AI YoungBoy 2,YoungBoy Never Broke Again,"3,876",21.7,117843.0,15973142.0,69.0,Unknown
STARGAZING,ASTROWORLD,Travis Scott,"3,887",21.7,140977.0,21048687.0,70.0,Unknown
WTFYM,WE DON'T TRUST YOU,Future,"3,864",21.7,5834.0,2628670.0,,Unknown
All My Life,All My Life,Falling In Reverse,"3,879",21.7,471.0,11007124.0,65.0,Unknown
Munch (Feelinï¿½ï¿½,Munch (Feelinï¿½ï¿½ï¿½ U) - ,Ice Spice,"3,855",21.7,35905.0,9102015.0,60.0,Unknown
If You Want Love,Perception,NF,"3,877",21.7,78449.0,16977422.0,65.0,Unknown
Humpty Dumpty,Fusion In The City,Lo Greco Bros,"3,866",21.7,4.0,271.0,,Unknown
Revenge,17,XXXTENTACION,"3,867",21.7,184465.0,30276013.0,81.0,Unknown
Savage Love,The Bboy Hoppers Dance Videos,Jason Derulo,"3,921",21.6,8.0,102.0,,Unknown
White Iverson,White Iverson,Post Malone,"3,918",21.6,158507.0,27779312.0,70.0,Unknown
Hola - Remix,Hola (Remix),Dalex,"3,900",21.6,87957.0,23915679.0,64.0,Unknown
The Black Dog,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,"3,892",21.6,2325.0,7529867.0,,Unknown
Say Something (feat. Chris Stapleton),Say Something,Justin Timberlake,"3,891",21.6,60774.0,17047156.0,64.0,Unknown
Hoa Cï¿½ï¿½ï,Hoa Cï¿½ï¿½ï,Phong Max,"3,912",21.6,962.0,77885.0,41.0,Unknown
I Know,I Know,Kanii,"3,914",21.6,15725.0,2639765.0,54.0,Unknown
lost souls,The Melodic Blue,Baby Keem,"3,889",21.6,79180.0,9708315.0,64.0,Unknown
Don't You Know,Don't You Know,Crosby St. Models,"3,890",21.6,1.0,2.0,,Unknown
Hold Me Closer,Diamonds (Deluxe),Elton John,"3,907",21.6,61255.0,53203700.0,68.0,Unknown
Se Joga no Passinho,Se Joga no Passinho,Brisa Star,"3,901",21.6,13672.0,3376873.0,50.0,Unknown
Girls,Girls - The 2nd Mini Album,aespa,"3,923",21.6,11617.0,5520626.0,62.0,Unknown
Classic,MKTO,MKTO,"3,922",21.6,172980.0,88942487.0,78.0,Unknown
The Last Goodbye (feat. Bettye LaVette),The Last Goodbye (feat. Bettye LaVette) - Single,ODESZA,"3,905",21.6,65839.0,15313309.0,58.0,Unknown
The Weekend,Ctrl,SZA,"3,896",21.6,71149.0,22408790.0,70.0,Unknown
Overloading (OVERDOSE),"Overdose (feat. LADIPOE, Magixx & Boy Spyce) - Single",Mavins,"3,920",21.6,18165.0,3041519.0,53.0,Unknown
shipping,Follow Your Nature,great area,"3,902",21.6,259.0,4467.0,25.0,Unknown
Stole the Show,Stole the Show,Kygo,"3,913",21.6,131842.0,38541359.0,70.0,Unknown
Mood - Remix,Mood (Remix),Zero Two,"3,899",21.6,3742.0,374428.0,,Unknown
Chasing After You (with Maren Morris),Chasing After You (with Maren Morris),Ryan Hurd,"3,906",21.6,22915.0,8881878.0,56.0,Unknown
Kini Ecko Pergi Meninggalkanku,Kini Ecko Pergi Meninggalkanku,Ecko Show,"3,917",21.6,487.0,24227.0,29.0,Unknown
LOOOVE (feat. Kid Cudi),UTOPIA,Travis Scott,"3,919",21.6,32141.0,3198359.0,63.0,Unknown
Oddara (feat. Mercedes Salinas),Oddara,Overcast,"3,888",21.6,,,,Unknown
10 Freaky Girls (with 21 Savage),NOT ALL HEROES WEAR CAPES,Metro Boomin,"3,894",21.6,164540.0,26346726.0,71.0,Unknown
Bahagiaku Sederhana,Bahagiaku Sederhana,Jamik Jams,"3,895",21.6,59.0,12313.0,21.0,Unknown
"Paint It, Black",Forty Licks,The Rolling Stones,"3,911",21.6,28.0,3079.0,,Unknown
Beautiful People (Stay High),Beautiful People (Stay High),The Black Keys,"3,893",21.6,3009.0,4663533.0,,Unknown
UNA CERVEZA,Pa las Baby's Y Belikeada,Fuerza Regida,"3,908",21.6,8225.0,21015676.0,79.0,Unknown
Down With Me,Down With Me,Lil Tecca,"3,915",21.6,14158.0,6850591.0,,Unknown
"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",DJ Snake,"3,909",21.6,32179.0,23070902.0,63.0,Unknown
Pink Friday Girls,Pink Friday 2,Nicki Minaj,"3,897",21.6,9844.0,4936627.0,,Unknown
Teresa & Maria,Teresa & Maria,alyona alyona,"3,916",21.6,2862.0,2254638.0,73.0,Unknown
Conversations,Legends Never Die,Juice WRLD,"3,904",21.6,93838.0,13263446.0,68.0,Unknown
Rake It Up,Rake It Up,Yo Gotti,"3,924",21.6,47875.0,14327367.0,58.0,Unknown
De Vuelta Pa' La Vuelta,De Vuelta Pa' La Vuelta,Daddy Yankee,"3,910",21.6,23301.0,15473906.0,62.0,Unknown
Sunshine,Sunshine,OneRepublic,"3,898",21.6,59377.0,40654330.0,73.0,Unknown
Walk,Walk/Spin,Kodak Black,"3,903",21.6,33941.0,10580136.0,54.0,Unknown
9 bis 9,9 bis 9,SIRA,"3,935",21.5,34675.0,5950045.0,66.0,Unknown
Versace on the Floor,24K Magic,Bruno Mars,"3,949",21.5,64011.0,17977153.0,72.0,Unknown
Bailando,Bailandome,El Jordan 23,"3,954",21.5,24359.0,2386279.0,61.0,Unknown
Runaway (U & I) [Dance],"This Is MELON, Vol. 1 (Dance)",MELON,"3,961",21.5,3124.0,10531046.0,42.0,Unknown
Hasta la Miel Amarga (feat. Grupo Firme),Hasta la Miel Amarga (En Vivo),"Luis Angel ""El Flaco""","3,940",21.5,14849.0,8963601.0,41.0,Unknown
Love Me Like This,expï¿½ï¿½rgo ,NMIXX,"3,937",21.5,9999.0,5451670.0,64.0,Unknown
Buss It,Buss It,Erica Banks,"3,936",21.5,32202.0,13605018.0,53.0,Unknown
Five Nights at Freddy's,Five Nights at Freddy's (Original Motion Picture Soundtrack),The Newton Brothers,"3,941",21.5,5850.0,722543.0,,Unknown
BODYGUARD,COWBOY CARTER,Beyoncï¿,"3,956",21.5,4391.0,32285153.0,,Unknown
Matte Black,"Sing Me a Lullaby, My Sweet Temptation",$uicideboy$,"3,938",21.5,45505.0,2568098.0,69.0,Unknown
Animals,Animals - Single,Martin Garrix,"3,957",21.5,67911.0,11433179.0,61.0,Unknown
"Akh Lad Jaave (From ""Loveyatri"")","Akh Lad Jaave (From ""Loveyatri"")",Badshah,"3,950",21.5,10461.0,4441829.0,55.0,Unknown
Uhaw,Uhaw,Dilaw,"3,958",21.5,5084.0,1645697.0,54.0,Unknown
FRIKI,FRIKI,Feid,"3,939",21.5,28166.0,14221715.0,71.0,Unknown
GOAT,Goat - Single,Number_i,"3,951",21.5,762.0,2929511.0,66.0,Unknown
Bondade de Deus,Bondade de Deus,Isaias Saad,"3,960",21.5,15910.0,8695499.0,63.0,Unknown
Let The Light In (feat. Father John Misty),Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,"3,932",21.5,33016.0,33841199.0,75.0,Unknown
NINNIN JACK,DEPARTURE,IMP.,"3,927",21.5,23.0,356969.0,,Unknown
Love 119,Love 119,RIIZE,"3,928",21.5,2509.0,8351511.0,59.0,Unknown
Jar of Hearts,jar of hearts,Christina Perri,"3,945",21.5,65494.0,31544782.0,65.0,Unknown
UP,UP,INNA,"3,944",21.5,7611.0,1055511.0,49.0,Unknown
Gotta Move On (feat. Bryson Tiller),The Love Album: Off the Grid (Extended),Diddy,"3,934",21.5,309.0,110085.0,,Unknown
Chasing Game,Various Worldwide IV,Nick Hanzo,"3,946",21.5,1.0,80.0,,Unknown
LOS APARATOS,LOS APARATOS,El Alfa,"3,943",21.5,30579.0,5580377.0,65.0,Unknown
ýýQuýý Nos Pasýý?,ýýQuýý Nos Pasýý? - Single,Anuel AA,"3,926",21.5,31668.0,4718236.0,68.0,Unknown
I Won't Give Up,Chï¿½ï¿½rie Summer ,Jason Mraz,"3,925",21.5,91617.0,43046356.0,62.0,Unknown
I GUESS I'M IN LOVE,I GUESS I'M IN LOVE,Clinton Kane,"3,959",21.5,75352.0,37597369.0,63.0,Unknown
Tapï¿½ï¿½o Na ,Som No Talo,Raï¿½ï¿½ Saia Ro,"3,933",21.5,21913.0,6808067.0,53.0,Unknown
Angry,Angry,The Rolling Stones,"3,953",21.5,10629.0,9924829.0,,Unknown
SWEET / I THOUGHT YOU WANTED TO DANCE,CALL ME IF YOU GET LOST,"Tyler, The Creator","3,947",21.5,93761.0,9361340.0,69.0,Unknown
Yes I'm A Mess,Yes I'm A Mess,AJR,"3,948",21.5,6918.0,9962020.0,,Unknown
Try,NRJ Hit List 2012 Vol 2,P!nk,"3,955",21.5,94974.0,33907759.0,74.0,Unknown
Saiyaan Ji,Saiyaan Ji,Yo Yo Honey Singh,"3,942",21.5,5646.0,1398949.0,48.0,Unknown
VVS Switch,VVS Switch,Pressure 9X19,"3,929",21.5,5241.0,2934957.0,,Unknown
Can I Call You Tonight?,Can I Call You Tonight?,Dayglow,"3,930",21.5,158639.0,32332004.0,71.0,Unknown
Sweet Child O' Mine,Appetite For Destruction,Guns N' Roses,"3,931",21.5,295491.0,96032046.0,80.0,Unknown
DISPO,DISPO,KAROL G,"3,952",21.5,11700.0,10018246.0,68.0,Unknown
Obsessed,Obsessed,Riar Saab,"3,972",21.4,18781.0,6151558.0,64.0,Unknown
Here We Go (Uh Oh),Here We Go (Uh Oh),Coco Jones,"3,978",21.4,675.0,18922968.0,,Unknown
Madrid City,Madrid City,Ana Mena,"3,966",21.4,8481.0,12819927.0,,Unknown
Bring It on Home to Me,Soul Essentials : Chill With the Legendary Voices of Soul Music,Sam Cooke,"3,990",21.4,2.0,12.0,,Unknown
Ropa Cara,Ropa Cara,Camilo,"3,979",21.4,19981.0,3838967.0,50.0,Unknown
Straightenin,Straightenin,Migos,"3,968",21.4,61959.0,9905843.0,51.0,Unknown
Percherï¿½,Las Canciones De La Granja De Zenï¿½ï¿½n Vo,El Reino Infantil,"3,988",21.4,1581.0,439901.0,49.0,Unknown
Bring Me To Life,Fallen,Evanescence,"3,963",21.4,229491.0,68545536.0,79.0,Unknown
Espectacular,Espectacular - Single,Sky Rompiendo,"3,971",21.4,3415.0,44650919.0,,Unknown
Me Gusta,Me Gusta,Shakira,"3,991",21.4,49237.0,19452357.0,61.0,Unknown
Middle,Middle,DJ Snake,"3,974",21.4,136601.0,31036842.0,70.0,Unknown
Ron Artest,Ron Artest,Babyface Ray,"3,973",21.4,28846.0,5713050.0,65.0,Unknown
El Patito Juan,La Hormiguita Hippie,Biper Y Sus Amigos,"3,969",21.4,3040.0,672003.0,54.0,Unknown
Different 'Round Here,Different 'Round Here,Riley Green,"3,980",21.4,9014.0,9899290.0,60.0,Unknown
Jumpshot,Sunday,Dawin,"3,976",21.4,8334.0,1543930.0,45.0,Unknown
Mockingbird,Encore (Deluxe),Eminem,"3,983",21.4,293385.0,44640604.0,82.0,Unknown
Drift Night,Drift Night,Alfianie,"3,967",21.4,137.0,18188.0,29.0,Unknown
Asesina,Asesina,Brytiago,"3,982",21.4,33711.0,5993578.0,62.0,Unknown
Jennifer's Body,A Great Chaos,Ken Carson,"3,986",21.4,24166.0,3988753.0,,Unknown
In Da Club,Q-music Top 500 Van Deze Eeuw - 2011,50 Cent,"3,981",21.4,11.0,111.0,,Unknown
